Id,Area (ABD),Diameter (ABD),Volume (ABD),Diameter (ESD),Volume (ESD),Length,Width,Aspect Ratio,Transparency,Intensity,Sigma Intensity,Sum Intensity,Compactness,Elongation,Perimeter,Convex Perimeter,Roughness,Feret Max Angle,PPC,Ch1 Peak,Ch1 TOF,Ch2 Peak,Ch2 TOF,Ch3 Peak,Ch3 TOF,Avg Red,Avg Green,Avg Blue,Red Green Ratio,Blue Green,Red Blue Ratio,CaptureX,CaptureY,SaveX,SaveY,PixelW,PixelH,Cal Const,Timestamp,Filename
347,667.74,29.16,1.30e+004,62.40,1.27e+005,88.91,23.40,0.26,0.53,67.48,30.24,15453.00,7.93,22.88,258.01,196.16,1.32,85.00,1.00,225.00,109.00,225.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,431,242,485,92,75,112,1.7076,"2008-03-11 16:03:17.867",S04.2008-03-10.300F4X3_000005.tif
348,720.23,30.28,1.45e+004,32.15,1.74e+004,36.03,26.93,0.75,0.06,125.30,42.60,30949.00,1.27,1.03,107.36,101.08,1.06,85.00,1.00,222.00,3508.00,258.00,1138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458,605,562,92,76,81,1.7076,"2008-03-11 16:03:18.098",S04.2008-03-10.300F4X3_000005.tif
349,1008.90,35.84,2.41e+004,38.79,3.05e+004,41.02,35.86,0.87,0.08,138.48,44.85,47914.00,1.49,2.24,137.51,121.93,1.13,-55.00,1.00,183.00,593.00,247.00,1178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172,246,640,92,81,82,1.7076,"2008-03-11 16:03:18.298",S04.2008-03-10.300F4X3_000005.tif
350,314.92,20.02,4.20e+003,26.71,9.98e+003,33.61,17.93,0.53,0.25,72.68,31.20,7849.00,2.60,5.99,101.36,83.96,1.21,75.00,1.00,202.00,86.00,261.00,2305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89,99,723,92,71,79,1.7076,"2008-03-11 16:03:18.518",S04.2008-03-10.300F4X3_000005.tif
351,466.54,24.37,7.58e+003,27.57,1.10e+004,33.19,21.84,0.66,0.12,114.70,39.50,18352.00,1.64,2.80,98.11,86.68,1.13,50.00,1.00,218.00,1288.00,226.00,123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606,690,796,92,76,76,1.7076,"2008-03-11 16:03:18.729",S04.2008-03-10.300F4X3_000005.tif
352,475.29,24.60,7.79e+003,25.71,8.90e+003,26.91,24.65,0.92,0.04,88.79,35.09,14473.00,1.22,1.00,85.45,80.81,1.06,30.00,1.00,217.00,2992.00,242.00,1185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,684,14,874,92,75,75,1.7076,"2008-03-11 16:03:19.389",S04.2008-03-10.300F4X3_000005.tif
353,460.71,24.22,7.44e+003,28.51,1.21e+004,33.16,23.78,0.72,0.15,98.25,35.99,15524.00,2.46,5.54,119.26,89.62,1.33,-75.00,1.00,217.00,2992.00,242.00,1185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,597,642,0,206,75,79,1.7076,"2008-03-11 16:03:19.389",S04.2008-03-10.300F4X3_000005.tif
354,3125.84,63.09,1.31e+005,101.75,5.52e+005,132.93,51.23,0.39,0.38,91.76,36.56,98371.00,7.72,22.22,550.83,319.85,1.72,15.00,1.00,227.00,1225.00,259.00,6389.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284,183,77,206,136,90,1.7076,"2008-03-11 16:03:20.050",S04.2008-03-10.300F4X3_000005.tif
355,451.96,23.99,7.23e+003,25.48,8.66e+003,29.69,21.03,0.71,0.06,113.23,36.87,17551.00,1.24,1.00,84.04,80.09,1.05,50.00,1.00,200.00,2321.00,238.00,2396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68,275,215,206,74,75,1.7076,"2008-03-11 16:03:20.501",S04.2008-03-10.300F4X3_000005.tif
356,574.43,27.04,1.04e+004,32.06,1.73e+004,41.28,22.20,0.54,0.16,111.74,44.18,22012.00,1.69,2.99,110.60,100.78,1.10,-85.00,1.00,200.00,2321.00,238.00,2396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735,494,291,206,73,84,1.7076,"2008-03-11 16:03:20.501",S04.2008-03-10.300F4X3_000005.tif
357,381.98,22.05,5.62e+003,26.03,9.23e+003,30.89,21.06,0.68,0.15,83.92,34.66,10993.00,1.83,3.46,93.70,81.82,1.15,20.00,1.00,367.00,4.00,285.00,3550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,598,255,366,206,77,73,1.7076,"2008-03-11 16:03:21.312",S04.2008-03-10.300F4X3_000005.tif
358,624.00,28.19,1.17e+004,30.21,1.44e+004,32.63,26.91,0.82,0.07,103.21,40.05,22088.00,1.31,1.40,101.36,94.98,1.07,-5.00,1.00,269.00,6401.00,257.00,2884.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112,118,445,206,79,77,1.7076,"2008-03-11 16:03:21.513",S04.2008-03-10.300F4X3_000005.tif
359,720.23,30.28,1.45e+004,33.12,1.90e+004,35.84,30.74,0.86,0.09,129.06,42.55,31877.00,1.41,1.88,112.77,104.12,1.08,-55.00,1.00,198.00,2291.00,249.00,5196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,663,1,526,206,78,63,1.7076,"2008-03-11 16:03:22.844",S04.2008-03-10.300F4X3_000005.tif
360,3093.77,62.76,1.29e+005,84.19,3.12e+005,111.48,37.82,0.34,0.25,116.74,39.44,123858.00,3.31,8.27,358.61,264.65,1.36,-75.00,1.00,198.00,2291.00,249.00,5196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,862,162,606,206,88,125,1.7076,"2008-03-11 16:03:22.844",S04.2008-03-10.300F4X3_000005.tif
361,399.48,22.55,6.01e+003,25.89,9.09e+003,33.07,17.11,0.52,0.13,98.35,36.71,13474.00,1.47,2.17,86.04,81.39,1.06,-70.00,1.00,188.00,8.00,244.00,2378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,861,209,696,206,71,78,1.7076,"2008-03-11 16:03:23.085",S04.2008-03-10.300F4X3_000005.tif
362,705.65,29.97,1.41e+004,32.60,1.81e+004,34.55,29.03,0.84,0.08,110.45,40.62,26728.00,1.62,2.72,119.85,102.48,1.17,10.00,1.00,192.00,6548.00,233.00,8320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403,297,769,206,80,77,1.7076,"2008-03-11 16:03:23.425",S04.2008-03-10.300F4X3_000005.tif
363,673.57,29.29,1.32e+004,38.75,3.05e+004,52.35,17.46,0.33,0.24,119.61,47.07,27629.00,2.26,4.88,138.16,121.82,1.13,-55.00,1.00,190.00,1159.00,263.00,2856.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821,667,851,206,81,87,1.7076,"2008-03-11 16:03:23.636",S04.2008-03-10.300F4X3_000005.tif
364,1032.23,36.25,2.49e+004,41.19,3.66e+004,50.01,32.34,0.65,0.12,140.64,47.42,49788.00,1.64,2.81,146.00,129.49,1.13,-60.00,1.00,193.00,3546.00,281.00,4677.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,571,6,934,206,82,86,1.7076,"2008-03-11 16:03:24.086",S04.2008-03-10.300F4X3_000005.tif
365,909.76,34.03,2.06e+004,39.74,3.29e+004,49.88,28.85,0.58,0.14,134.95,49.09,42105.00,1.55,2.45,132.92,124.93,1.06,-25.00,1.00,186.00,546.00,255.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,542,16,0,333,87,80,1.7076,"2008-03-11 16:03:24.407",S04.2008-03-10.300F4X3_000005.tif
366,303.25,19.65,3.97e+003,28.50,1.21e+004,37.72,17.02,0.45,0.31,86.43,36.87,8989.00,3.53,8.98,116.02,89.60,1.29,30.00,1.00,186.00,546.00,255.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,633,190,89,333,80,73,1.7076,"2008-03-11 16:03:24.407",S04.2008-03-10.300F4X3_000005.tif
367,1215.93,39.35,3.19e+004,44.35,4.57e+004,56.27,28.23,0.50,0.11,114.45,39.64,47724.00,1.44,2.05,148.58,139.42,1.07,-70.00,1.00,230.00,1788.00,265.00,638.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135,116,171,333,81,91,1.7076,"2008-03-11 16:03:24.607",S04.2008-03-10.300F4X3_000005.tif
368,446.13,23.83,7.09e+003,25.92,9.12e+003,28.70,22.20,0.77,0.08,104.96,40.89,16059.00,1.40,1.84,88.45,81.48,1.09,-70.00,1.00,230.00,1788.00,265.00,638.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630,244,254,333,73,76,1.7076,"2008-03-11 16:03:24.607",S04.2008-03-10.300F4X3_000005.tif
369,793.12,31.78,1.68e+004,35.80,2.40e+004,43.55,26.78,0.61,0.11,97.96,35.89,26646.00,1.79,3.34,133.75,112.53,1.19,10.00,1.00,204.00,2849.00,238.00,2930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850,558,329,333,85,76,1.7076,"2008-03-11 16:03:25.378",S04.2008-03-10.300F4X3_000005.tif
370,5823.05,86.11,3.34e+005,96.94,4.77e+005,114.87,72.30,0.63,0.11,152.39,40.87,304322.00,2.49,5.66,427.15,304.75,1.40,-80.00,1.00,188.00,4796.00,262.00,2949.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687,180,416,333,109,126,1.7076,"2008-03-11 16:03:25.578",S04.2008-03-10.300F4X3_000005.tif
371,743.55,30.77,1.53e+004,33.35,1.94e+004,40.41,25.83,0.64,0.08,113.12,35.52,28845.00,1.32,1.48,111.19,104.83,1.06,40.00,1.00,193.00,26.00,295.00,2979.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,53,527,333,80,79,1.7076,"2008-03-11 16:03:25.779",S04.2008-03-10.300F4X3_000005.tif
372,1143.03,38.15,2.91e+004,40.30,3.43e+004,42.74,36.82,0.86,0.05,133.69,41.29,52406.00,1.34,1.59,138.92,126.68,1.10,75.00,1.00,193.00,26.00,295.00,2979.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,554,149,609,333,82,84,1.7076,"2008-03-11 16:03:25.779",S04.2008-03-10.300F4X3_000005.tif
373,656.08,28.90,1.26e+004,36.75,2.60e+004,47.67,22.73,0.48,0.21,103.08,40.46,23192.00,2.64,6.12,147.41,115.52,1.28,30.00,1.00,228.00,3567.00,271.00,2824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484,5,693,333,84,81,1.7076,"2008-03-11 16:03:25.979",S04.2008-03-10.300F4X3_000005.tif
374,836.86,32.64,1.82e+004,41.74,3.81e+004,49.15,34.31,0.70,0.22,89.57,38.87,25707.00,4.60,12.36,219.86,131.22,1.68,-30.00,1.00,190.00,3598.00,303.00,1172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521,578,779,333,85,83,1.7076,"2008-03-11 16:03:26.199",S04.2008-03-10.300F4X3_000005.tif
375,676.49,29.35,1.32e+004,35.91,2.42e+004,45.34,23.99,0.53,0.18,101.73,38.81,23601.00,1.98,3.96,129.68,112.88,1.15,-30.00,1.00,180.00,616.00,251.00,1164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,758,229,866,333,83,77,1.7076,"2008-03-11 16:03:26.850",S04.2008-03-10.300F4X3_000005.tif
376,454.88,24.07,7.30e+003,27.47,1.09e+004,32.49,22.73,0.70,0.12,113.60,43.85,17721.00,1.54,2.41,93.70,86.35,1.09,-20.00,1.00,180.00,616.00,251.00,1164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309,353,0,461,78,74,1.7076,"2008-03-11 16:03:26.850",S04.2008-03-10.300F4X3_000005.tif
377,183.70,15.29,1.87e+003,25.15,8.33e+003,34.55,8.75,0.25,0.39,38.90,8.59,2451.00,7.42,21.28,130.92,79.06,1.66,80.00,1.00,184.00,10.00,235.00,602.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275,220,80,461,69,80,1.7076,"2008-03-11 16:03:27.291",S04.2008-03-10.300F4X3_000005.tif
378,624.00,28.19,1.17e+004,36.17,2.48e+004,45.77,22.23,0.49,0.22,97.83,35.44,20936.00,2.21,4.72,131.51,113.69,1.16,35.00,1.00,174.00,3393.00,280.00,3445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150,76,151,461,82,82,1.7076,"2008-03-11 16:03:27.701",S04.2008-03-10.300F4X3_000005.tif
379,486.95,24.90,8.08e+003,33.27,1.93e+004,44.94,18.33,0.41,0.25,112.02,41.65,18708.00,2.91,7.01,133.51,104.57,1.28,80.00,1.00,190.00,7084.00,241.00,1158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457,187,235,461,71,86,1.7076,"2008-03-11 16:03:27.912",S04.2008-03-10.300F4X3_000005.tif
380,361.57,21.46,5.17e+003,25.41,8.59e+003,29.28,18.97,0.65,0.16,75.58,36.18,9372.00,2.76,6.52,112.02,79.87,1.40,-20.00,1.00,179.00,1225.00,258.00,2967.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146,78,308,461,76,73,1.7076,"2008-03-11 16:03:28.342",S04.2008-03-10.300F4X3_000005.tif
381,376.15,21.88,5.49e+003,25.68,8.86e+003,32.44,17.44,0.54,0.15,70.66,31.34,9115.00,1.95,3.88,96.11,80.71,1.19,90.00,1.00,221.00,2838.00,258.00,4098.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339,66,386,461,71,79,1.7076,"2008-03-11 16:03:28.783",S04.2008-03-10.300F4X3_000005.tif
382,463.63,24.30,7.51e+003,29.37,1.33e+004,33.79,23.36,0.69,0.17,116.19,43.69,18475.00,2.19,4.67,113.02,92.31,1.22,65.00,1.00,221.00,2838.00,258.00,4098.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491,136,459,461,77,78,1.7076,"2008-03-11 16:03:28.783",S04.2008-03-10.300F4X3_000005.tif
383,2994.63,61.75,1.23e+005,87.52,3.51e+005,114.87,45.82,0.40,0.29,90.45,42.57,92895.00,23.82,72.83,946.86,275.12,3.44,-85.00,1.00,436.00,0.00,207.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446,263,538,461,91,127,1.7076,"2008-03-11 16:03:30.005",S04.2008-03-10.300F4X3_000005.tif
384,2592.23,57.45,9.93e+004,66.97,1.57e+005,84.50,40.92,0.48,0.14,123.68,39.10,109950.00,1.66,2.88,232.79,210.52,1.11,80.00,1.00,165.00,4164.00,317.00,629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,917,562,631,461,84,109,1.7076,"2008-03-11 16:03:31.537",S04.2008-03-10.300F4X3_000005.tif
385,338.24,20.75,4.68e+003,26.78,1.01e+004,32.63,21.31,0.65,0.23,60.84,26.18,7058.00,2.97,7.20,112.43,84.19,1.34,5.00,1.00,176.00,3550.00,227.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65,396,717,461,79,73,1.7076,"2008-03-11 16:03:31.978",S04.2008-03-10.300F4X3_000005.tif
386,866.02,33.21,1.92e+004,40.27,3.42e+004,45.97,30.49,0.66,0.18,115.73,45.69,34373.00,2.53,5.77,165.90,126.61,1.31,-60.00,1.00,195.00,95.00,295.00,5894.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,517,510,798,461,85,85,1.7076,"2008-03-11 16:03:32.608",S04.2008-03-10.300F4X3_000005.tif
387,446.13,23.83,7.09e+003,28.70,1.24e+004,36.53,17.08,0.47,0.17,104.92,42.20,16052.00,1.93,3.79,103.94,90.21,1.15,10.00,1.00,231.00,2.00,253.00,536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185,1,885,461,81,59,1.7076,"2008-03-11 16:03:33.009",S04.2008-03-10.300F4X3_000005.tif
388,513.20,25.56,8.75e+003,35.66,2.37e+004,46.62,18.51,0.40,0.28,89.69,40.16,15785.00,2.91,6.99,136.92,112.09,1.22,-80.00,1.00,231.00,2.00,253.00,536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434,679,0,590,71,87,1.7076,"2008-03-11 16:03:33.009",S04.2008-03-10.300F4X3_000005.tif
389,434.47,23.52,6.81e+003,27.32,1.07e+004,31.19,23.91,0.77,0.14,92.19,38.53,13737.00,1.92,3.76,102.36,85.88,1.19,10.00,1.00,201.00,2357.00,248.00,4653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646,302,73,590,78,74,1.7076,"2008-03-11 16:03:34.000",S04.2008-03-10.300F4X3_000005.tif
390,440.30,23.68,6.95e+003,34.48,2.15e+004,49.06,16.23,0.33,0.31,72.91,30.38,11010.00,2.79,6.62,124.26,108.40,1.15,-65.00,1.00,181.00,5935.00,238.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548,238,153,590,73,86,1.7076,"2008-03-11 16:03:34.231",S04.2008-03-10.300F4X3_000005.tif
391,1740.79,47.08,5.46e+004,55.80,9.10e+004,64.30,49.42,0.77,0.16,102.04,41.43,60916.00,4.00,10.47,295.82,175.43,1.69,-15.00,1.00,181.00,5935.00,238.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,301,228,590,96,89,1.7076,"2008-03-11 16:03:34.231",S04.2008-03-10.300F4X3_000005.tif
392,583.18,27.25,1.06e+004,32.75,1.84e+004,39.89,24.85,0.62,0.17,90.10,38.27,18020.00,2.74,6.46,141.75,102.96,1.38,-80.00,1.00,197.00,1115.00,218.00,1760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,894,340,326,590,75,83,1.7076,"2008-03-11 16:03:35.112",S04.2008-03-10.300F4X3_000005.tif
393,577.35,27.11,1.04e+004,30.65,1.51e+004,34.86,22.83,0.65,0.12,86.53,34.17,17132.00,1.91,3.75,117.85,96.36,1.22,55.00,1.00,221.00,573.00,246.00,2889.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,949,417,403,590,74,80,1.7076,"2008-03-11 16:03:35.302",S04.2008-03-10.300F4X3_000005.tif
394,414.06,22.96,6.34e+003,28.99,1.28e+004,37.73,16.87,0.45,0.21,89.80,36.51,12751.00,2.32,5.08,109.77,91.14,1.20,85.00,1.00,173.00,2367.00,238.00,1668.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,615,677,479,590,70,82,1.7076,"2008-03-11 16:03:35.513",S04.2008-03-10.300F4X3_000005.tif
395,475.29,24.60,7.79e+003,29.88,1.40e+004,37.89,20.29,0.54,0.18,104.69,44.78,17065.00,2.14,4.52,113.19,93.93,1.21,20.00,1.00,196.00,1725.00,268.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179,503,551,590,81,72,1.7076,"2008-03-11 16:03:35.853",S04.2008-03-10.300F4X3_000005.tif
396,349.91,21.11,4.92e+003,26.70,9.96e+003,33.05,19.74,0.60,0.21,82.62,37.55,9914.00,3.33,8.36,121.09,83.93,1.44,60.00,1.00,220.00,1663.00,291.00,2319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713,29,634,590,74,77,1.7076,"2008-03-11 16:03:36.444",S04.2008-03-10.300F4X3_000005.tif
397,705.65,29.97,1.41e+004,36.78,2.60e+004,48.13,23.78,0.49,0.18,100.93,38.23,24425.00,2.60,6.00,151.83,115.61,1.31,-15.00,1.00,220.00,1663.00,291.00,2319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,873,202,710,590,87,77,1.7076,"2008-03-11 16:03:36.444",S04.2008-03-10.300F4X3_000005.tif
398,341.16,20.84,4.74e+003,25.66,8.84e+003,33.19,17.35,0.52,0.19,84.97,34.47,9942.00,2.20,4.70,97.11,80.66,1.20,40.00,1.00,189.00,4159.00,271.00,1809.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,220,799,590,75,75,1.7076,"2008-03-11 16:03:36.845",S04.2008-03-10.300F4X3_000005.tif
399,1073.05,36.96,2.64e+004,44.16,4.51e+004,55.17,29.03,0.53,0.16,94.26,36.87,34686.00,2.13,4.45,169.32,138.83,1.22,-75.00,1.00,229.00,0.00,258.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,973,301,876,590,50,91,1.7076,"2008-03-11 16:03:37.285",S04.2008-03-10.300F4X3_000005.tif
400,734.81,30.59,1.50e+004,34.68,2.18e+004,40.62,30.67,0.75,0.12,103.47,38.68,26075.00,1.83,3.47,130.09,109.02,1.19,50.00,1.00,201.00,9266.00,251.00,2900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820,216,928,590,80,79,1.7076,"2008-03-11 16:03:37.526",S04.2008-03-10.300F4X3_000005.tif
401,1632.90,45.60,4.96e+004,102.63,5.66e+005,154.00,22.20,0.14,0.56,80.40,30.81,45023.00,6.78,19.26,373.06,322.62,1.16,-85.00,1.00,170.00,4715.00,244.00,1236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200,209,0,0,73,150,1.7076,"2008-03-11 16:03:37.876",S04.2008-03-10.300F4X3_000006.tif
402,402.39,22.64,6.07e+003,29.30,1.32e+004,38.56,18.34,0.48,0.23,104.80,39.52,14462.00,2.77,6.56,118.43,92.11,1.29,-15.00,1.00,174.00,13.00,263.00,3516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417,373,75,0,82,72,1.7076,"2008-03-11 16:03:38.667",S04.2008-03-10.300F4X3_000006.tif
403,714.39,30.16,1.44e+004,39.32,3.18e+004,43.01,34.76,0.81,0.23,101.27,36.75,24812.00,3.38,8.50,174.15,123.61,1.41,-60.00,1.00,174.00,13.00,263.00,3516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,427,428,159,0,83,83,1.7076,"2008-03-11 16:03:38.667",S04.2008-03-10.300F4X3_000006.tif
404,486.95,24.90,8.08e+003,26.84,1.01e+004,30.79,22.13,0.72,0.07,100.00,38.14,16700.00,1.29,1.26,88.87,84.38,1.05,-40.00,1.00,174.00,13.00,263.00,3516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,532,464,244,0,75,76,1.7076,"2008-03-11 16:03:38.667",S04.2008-03-10.300F4X3_000006.tif
405,457.80,24.14,7.37e+003,26.00,9.20e+003,30.31,20.49,0.68,0.07,91.21,35.00,14320.00,1.37,1.74,88.87,81.74,1.09,-15.00,1.00,209.00,63.00,245.00,5293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126,1,321,0,77,71,1.7076,"2008-03-11 16:03:39.088",S04.2008-03-10.300F4X3_000006.tif
406,349.91,21.11,4.92e+003,25.19,8.37e+003,31.08,19.82,0.64,0.16,81.36,33.52,9763.00,2.23,4.81,99.11,79.20,1.25,-55.00,1.00,200.00,5321.00,218.00,1203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368,40,400,0,73,75,1.7076,"2008-03-11 16:03:39.328",S04.2008-03-10.300F4X3_000006.tif
407,1207.18,39.20,3.16e+004,53.92,8.21e+004,72.02,32.76,0.45,0.27,89.83,36.11,37191.00,5.94,16.61,300.24,169.52,1.77,60.00,1.00,200.00,5321.00,218.00,1203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88,305,475,0,85,97,1.7076,"2008-03-11 16:03:39.328",S04.2008-03-10.300F4X3_000006.tif
408,941.83,34.63,2.17e+004,39.84,3.31e+004,48.93,26.61,0.54,0.13,132.31,39.41,42735.00,1.57,2.54,136.34,125.26,1.09,50.00,1.00,195.00,4164.00,262.00,5317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411,604,562,0,82,86,1.7076,"2008-03-11 16:03:39.789",S04.2008-03-10.300F4X3_000006.tif
409,411.14,22.88,6.27e+003,25.97,9.17e+003,27.53,23.15,0.84,0.12,111.18,41.61,15676.00,1.58,2.57,90.28,81.63,1.11,80.00,1.00,230.00,55.00,246.00,7069.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519,178,646,0,75,76,1.7076,"2008-03-11 16:03:40.570",S04.2008-03-10.300F4X3_000006.tif
410,370.32,21.71,5.36e+003,25.44,8.62e+003,30.89,18.49,0.60,0.15,119.93,42.21,15231.00,1.94,3.85,95.11,79.96,1.19,-70.00,1.00,228.00,3525.00,215.00,4111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,784,553,723,0,72,77,1.7076,"2008-03-11 16:03:40.770",S04.2008-03-10.300F4X3_000006.tif
411,472.38,24.52,7.72e+003,27.62,1.10e+004,30.31,23.67,0.78,0.11,97.64,43.33,15817.00,1.85,3.53,104.77,86.83,1.21,15.00,1.00,190.00,1193.00,249.00,1163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302,533,797,0,77,74,1.7076,"2008-03-11 16:03:41.211",S04.2008-03-10.300F4X3_000006.tif
412,478.21,24.68,7.87e+003,27.21,1.05e+004,31.57,18.61,0.59,0.09,149.19,47.75,24467.00,1.31,1.40,88.69,85.53,1.04,30.00,1.00,190.00,1193.00,249.00,1163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248,553,876,0,77,76,1.7076,"2008-03-11 16:03:41.211",S04.2008-03-10.300F4X3_000006.tif
413,247.85,17.76,2.94e+003,27.47,1.09e+004,31.52,22.62,0.72,0.35,88.04,38.79,7483.00,4.07,10.70,112.60,86.36,1.30,-15.00,1.00,179.00,9395.00,240.00,1240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,414,201,0,152,78,75,1.7076,"2008-03-11 16:03:41.531",S04.2008-03-10.300F4X3_000006.tif
414,548.19,26.42,9.66e+003,29.37,1.33e+004,35.26,22.28,0.63,0.10,124.13,41.22,23337.00,1.38,1.77,97.53,92.32,1.06,-15.00,1.00,199.00,5792.00,261.00,1118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,113,80,152,80,75,1.7076,"2008-03-11 16:03:41.942",S04.2008-03-10.300F4X3_000006.tif
415,6295.42,89.53,3.76e+005,97.84,4.90e+005,107.62,87.09,0.81,0.08,162.12,35.55,350017.00,1.84,3.50,381.61,307.57,1.24,-85.00,1.00,438.00,9.00,224.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488,223,162,152,111,123,1.7076,"2008-03-11 16:03:42.282",S04.2008-03-10.300F4X3_000006.tif
416,361.57,21.46,5.17e+003,27.17,1.05e+004,35.26,17.91,0.51,0.21,106.93,41.85,13259.00,1.93,3.81,93.70,85.40,1.10,-75.00,1.00,438.00,9.00,224.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,268,275,152,51,80,1.7076,"2008-03-11 16:03:42.282",S04.2008-03-10.300F4X3_000006.tif
417,379.07,21.97,5.55e+003,28.14,1.17e+004,36.23,16.44,0.45,0.22,97.85,38.49,12721.00,2.30,5.04,104.77,88.47,1.18,-80.00,1.00,180.00,520.00,239.00,1108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628,64,328,152,70,81,1.7076,"2008-03-11 16:03:43.144",S04.2008-03-10.300F4X3_000006.tif
418,621.09,28.12,1.16e+004,31.01,1.56e+004,33.61,29.04,0.86,0.09,105.09,40.54,22385.00,1.53,2.38,109.19,97.49,1.12,-15.00,1.00,208.00,569.00,269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399,184,400,152,79,78,1.7076,"2008-03-11 16:03:43.344",S04.2008-03-10.300F4X3_000006.tif
